Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCU06,OUT046,3624.3892272384965
FDX57,OUT045,1465.0088740543683
FDX36,OUT027,5724.302750805158
FDL16,OUT045,864.620945462351
FDT16,OUT010,1410.2690999479742
FDN16,OUT018,1567.148723004407
FDC03,OUT046,3109.952160846295
DRF60,OUT013,3866.7577536387125
FDS27,OUT027,5302.128705866034
FDP33,OUT010,869.976322724501
FDJ36,OUT018,1443.8767968369582
NCR42,OUT013,670.0982031077307
FDV14,OUT017,1356.2217352205776
NCP42,OUT035,3189.574253632881
FDB50,OUT027,2232.6366402430517
NCC30,OUT027,4588.057082101617
FDA23,OUT018,1394.0485510492094
FDW16,OUT017,1698.454546359101
FDQ52,OUT010,704.4634373312003
FDB58,OUT049,2159.2136902400184
NCP29,OUT049,1063.011021824008
NCM05,OUT045,4014.2692558216236
FDO25,OUT013,3672.8199680827906
NCM54,OUT046,2141.9713442316106
NCL54,OUT046,3010.0443951337174
FDL39,OUT010,578.8904264678844
FDF53,OUT018,2628.4907350974777
NCQ42,OUT035,2120.83203095016
FDF58,OUT013,1032.5913527968244
FDZ04,OUT035,1130.6972549326279
FDE26,OUT019,366.25256016038355
FDS60,OUT017,2700.0287542383257
FDV58,OUT017,2899.713161497425
FDM04,OUT045,776.318774270689
FDE08,OUT035,2330.7658930576295
NCB43,OUT049,3069.719889125422
FDU11,OUT010,303.83234502120786
FDF22,OUT019,538.9292954922072
FDE24,OUT013,2162.9349017301984
DRJ49,OUT046,2086.645063048802
NCQ53,OUT035,3986.405104338494
NCL41,OUT013,671.2383457678342
FDR22,OUT013,1783.4626998320493
FDH04,OUT035,1628.9828058294775
DRH15,OUT045,630.8420719623125
FDY40,OUT049,849.7808765848491
NCI17,OUT035,1696.5070398870257
NCC18,OUT013,2877.746687748445
FDY28,OUT027,5332.956226652359
FDB45,OUT027,2636.004257496192
NCL30,OUT018,1816.7970914005082
FDM10,OUT017,2968.752695477001
FDH22,OUT027,3311.6304278834027
NCZ53,OUT017,3153.827258196314
NCI18,OUT013,3708.862546888399
FDH14,OUT027,3466.7522398580945
FDR36,OUT027,1239.226503259329
FDW01,OUT045,2327.982618868559
FDK02,OUT027,3092.6535787891225
FDJ02,OUT018,2208.0543407980676
FDU55,OUT013,4777.767998110483
NCV18,OUT027,2400.2914726092213
FDH14,OUT018,1823.352601685837
FDZ37,OUT045,1492.1260212547186
FDX49,OUT049,3978.5574656488106
NCD43,OUT046,1615.8512682025505
FDZ07,OUT013,831.6265357899794
FDK43,OUT035,2094.4801095638263
FDR32,OUT018,3496.913951267607
FDT39,OUT013,2577.613630713281
NCV54,OUT017,2022.6111191862437
FDF38,OUT018,461.82430840627154
FDV60,OUT046,3104.7494769949303
FDH44,OUT027,3789.9488469768985
FDS21,OUT046,994.7629673765333
NCL41,OUT045,636.4723101851475
FDM46,OUT017,1538.94108834185
FDU27,OUT045,697.06942004533
NCJ54,OUT017,3948.6934645555866
DRG51,OUT018,2395.127819172692
NCA29,OUT019,463.0612414747635
FDR47,OUT045,3069.61176192262
NCL19,OUT027,3547.666770491699
DRG01,OUT049,1230.7053156003858
FDG10,OUT046,892.3518186161672
NCV05,OUT049,2503.530132364697
NCH18,OUT019,736.7050646455422
FDV14,OUT018,1066.901151298827
DRJ23,OUT035,3222.2938086382396
DRJ11,OUT046,3101.898398948578
FDZ03,OUT017,3157.565281731583
FDI27,OUT010,0.0
FDJ14,OUT018,1029.873670458627
FDU32,OUT017,1999.5535048186612
FDD47,OUT027,4523.970384416536
DRF36,OUT035,3327.130432755512
FDM21,OUT046,4084.4355817439123
FDV10,OUT018,330.4553350370529
FDH60,OUT018,2822.220470917088
FDX47,OUT010,409.7707056200887
FDT19,OUT019,380.8370750877069
FDO11,OUT045,4044.01665377058
FDH24,OUT027,4033.015496082773
FDL02,OUT018,1372.2017515285527
FDB02,OUT049,2896.3186461634355
FDA43,OUT046,3083.3605385469386
FDG52,OUT045,745.17001714317
DRC12,OUT013,3091.8824514074463
FDY37,OUT018,1971.2892613929694
NCU18,OUT045,2126.052396399859
FDU09,OUT035,937.4230803966118
DRJ25,OUT027,1488.3473065324874
DRE12,OUT018,1512.1835283088008
DRL47,OUT017,2108.904310862478
DRK01,OUT046,1443.8512393630579
FDC22,OUT019,498.3647638316115
FDG44,OUT013,859.6472390547775
FDW04,OUT035,2139.261239717402
FDK09,OUT049,3788.51218993232
NCN43,OUT035,2096.4170553833096
FDG04,OUT049,3138.2841780593803
FDH32,OUT010,386.2961747231498
DRI47,OUT017,2478.428724006116
DRE15,OUT013,1164.4121307655148
FDY11,OUT035,1266.3267696239504
FDO60,OUT049,694.5718213184441
FDQ20,OUT018,416.35815859518067
FDO57,OUT027,4106.949680781152
FDT14,OUT019,355.92831740861334
FDA57,OUT049,725.4636464232049
DRN35,OUT017,733.8691434686367
FDJ03,OUT046,792.1201581202901
FDX28,OUT017,1570.2887592315901
DRE25,OUT045,1420.4076005225327
FDR09,OUT046,4023.783765377889
FDB23,OUT035,3784.7909713617078
FDO08,OUT045,2495.458821864659
FDQ23,OUT049,1686.9174707264356
FDW04,OUT013,2064.608435832414
DRK13,OUT010,478.27842045780744
NCL17,OUT027,3581.4745755946606
FDY21,OUT035,3222.124756697361
FDJ38,OUT027,5273.533543845758
FDA37,OUT019,359.059212825945
FDV43,OUT013,616.6279773145181
FDL36,OUT046,1540.143342749789
FDD53,OUT045,616.5717044930532
FDZ19,OUT010,360.75073171390284
FDV21,OUT045,2007.821825705784
NCL54,OUT018,2756.3043506211698
DRI47,OUT027,3779.443903627485
DRG03,OUT049,2463.8289130006506
FDG21,OUT013,2467.8633179359326
FDW03,OUT018,1407.2274089085527
NCI55,OUT046,2219.2592338586055
DRC36,OUT019,390.97185208235766
FDH22,OUT017,2109.6820885563448
FDV20,OUT045,1994.187070449592
NCU41,OUT027,5342.060921728074
FDN46,OUT027,2674.5635015041785
FDK50,OUT045,2599.689669822194
NCA05,OUT027,3763.9117607618496
DRH01,OUT018,2533.953017718011
FDT08,OUT018,2139.5965324171093
FDM08,OUT018,3285.765319269275
FDZ07,OUT035,1010.6267959799563
FDS22,OUT017,838.7788078142034
FDV35,OUT027,3860.871636041935
FDI28,OUT010,131.83407632591235
FDW58,OUT027,2663.5103418123485
FDT52,OUT045,3812.2138270326154
FDY34,OUT046,2843.657874403359
FDR10,OUT046,2530.0903739502255
FDK57,OUT017,1998.84775790003
FDR02,OUT027,2679.042484677984
FDX49,OUT046,3840.9219626563254
FDQ20,OUT046,670.0982031077307
DRK23,OUT045,4031.274921757039
NCW06,OUT046,2972.7714103366266
FDR31,OUT017,2478.7003905396246
NCE43,OUT013,2686.6124821771145
DRO59,OUT027,2216.0176229009858
FDN09,OUT049,3865.714424418351
FDR11,OUT046,2595.5746265178036
FDO57,OUT013,2647.0957875677964
NCX18,OUT017,3186.2890410819323
FDB05,OUT018,3833.7459720491365
FDQ08,OUT018,660.4628885152599
NCG43,OUT035,1502.59923011018
FDJ56,OUT013,1768.2564875469711
FDA13,OUT010,0.0
FDO56,OUT017,2018.2938621108979
FDB37,OUT018,4005.0177409741027
FDZ02,OUT018,1283.5506316570193
FDQ24,OUT046,4027.6110348786588
FDM16,OUT013,1338.1459536694297
FDU35,OUT049,1597.6310703053716
FDT35,OUT035,2756.9376173781234
NCX30,OUT049,3850.1083744246594
FDG04,OUT017,3150.156894672926
FDI12,OUT035,1461.7155359914193
FDE35,OUT035,1039.9531543352525
NCP14,OUT027,2629.9518940650532
NCY53,OUT045,1731.337534646627
FDP49,OUT017,959.700525283195
FDQ04,OUT017,717.2411026332474
FDM39,OUT035,3074.7241872535883
FDO58,OUT019,292.4461046135668
FDC56,OUT017,2089.4987097885733
NCQ54,OUT046,2827.99521921154
FDV10,OUT027,1149.4799370574754
NCK17,OUT046,1000.6756758886224
NCF55,OUT027,1384.6963639218632
FDV33,OUT013,4035.887355192878
NCH29,OUT019,370.79677995150905
FDA37,OUT027,3291.805782287608
FDH46,OUT018,1419.4842410398512
FDS25,OUT035,1950.7651602428537
FDH04,OUT027,2472.083880138763
FDX52,OUT046,3109.7983924254863
NCD42,OUT017,753.6726871258386
FDW47,OUT017,2084.358158717168
FDL25,OUT027,2529.876930975354
NCJ06,OUT010,252.2388372769262
FDY09,OUT013,2810.9371240612827
FDS40,OUT046,702.4641470448163
FDH41,OUT017,3519.188420766991
FDG38,OUT035,1456.7974377232574
FDU03,OUT027,4877.67102012195
FDV20,OUT046,2037.8846691243564
DRB13,OUT045,3072.541222797697
NCQ30,OUT013,1877.5477107745492
NCH06,OUT013,3739.8506257363183
FDU50,OUT018,1658.0331026626668
NCO42,OUT019,420.04878952580367
FDW09,OUT018,984.0325991889569
FDH04,OUT013,1490.3577074812695
FDC21,OUT045,1611.9205081294974
FDL21,OUT049,710.5671002379723
FDM46,OUT010,380.2320725134837
FDT22,OUT019,102.09311882202316
FDB28,OUT035,3074.2496447446156
FDI12,OUT018,1151.0295132383637
FDA28,OUT045,1916.0002694672282
FDF59,OUT013,2053.863858760482
FDM45,OUT027,3215.6386388877127
FDQ56,OUT017,1446.8392118872985
FDR46,OUT049,2463.8289130006506
FDT01,OUT013,3549.6233417433727
FDD16,OUT027,2297.2337102723704
NCU30,OUT010,337.86618564248244
FDM40,OUT010,391.2689111328776
FDI56,OUT035,1741.7949833455907
NCS30,OUT013,2008.0975179552881
FDU08,OUT017,1590.606339528753
FDX51,OUT027,5363.734216833695
FDA43,OUT045,2989.2918401086454
FDX59,OUT010,0.0
FDC37,OUT018,1477.804646656005
FDP58,OUT013,3561.4650646672453
NCY42,OUT035,2212.400865839028
FDF21,OUT018,2859.5997338408465
FDU10,OUT027,1169.6640602543634
DRL47,OUT018,1800.2360093080838
FDA58,OUT018,3588.6801667210607
FDJ22,OUT049,3118.442662168966
FDK50,OUT046,2619.118436643478
FDO38,OUT035,1341.9375070441968
DRF60,OUT035,3941.4105575237004
NCZ42,OUT019,866.6715984879875
FDD35,OUT049,1896.7142925764317
FDL25,OUT045,1502.5192892216926
FDJ16,OUT013,1042.92412143864
DRK59,OUT049,3859.093653902329
FDI50,OUT046,3853.718825097678
NCB19,OUT045,1312.7203664515002
DRI37,OUT035,1085.1349835663157
FDA14,OUT027,3748.9278342386306
FDC08,OUT018,3462.633579785386
FDS45,OUT046,1792.5793737509546
FDI21,OUT049,1092.5326577597868
DRJ47,OUT035,2939.4902688581315
DRE37,OUT027,5183.632980524416
FDT55,OUT018,2586.818631100166
NCG42,OUT027,3395.5474300256838
FDA31,OUT049,2746.0458964677255
NCW42,OUT046,3722.898915805237
FDF50,OUT017,3173.6604708946998
FDK56,OUT049,3348.224401954948
FDX10,OUT035,675.4618289347629
NCK07,OUT027,3953.436333249086
FDZ49,OUT017,3717.2733134927576
FDR33,OUT013,1697.3163120204906
FDO44,OUT018,1604.5553800007074
FDA20,OUT046,3118.5120444487507
NCL30,OUT045,1943.419995493227
FDI05,OUT019,138.22298948824607
FDQ12,OUT018,3471.3022094706835
FDH47,OUT017,1609.716712838929
FDH34,OUT018,2964.4746559072987
FDF29,OUT046,2073.4511064797352
FDG40,OUT018,405.68587535047493
NCE18,OUT017,4075.3620965857276
FDP21,OUT010,520.7148458093187
FDY50,OUT013,1365.711713431906
FDB36,OUT049,2186.977257318931
NCZ29,OUT049,2073.1248271959666
FDU20,OUT018,1592.2974954299018
FDO56,OUT013,2025.7515498834875
FDW31,OUT049,3011.475073586681
DRH59,OUT013,1196.1084473533945
NCB30,OUT017,3079.4345850374893
FDK43,OUT027,3248.424621323018
FDW43,OUT045,3735.560372580024
NCL19,OUT017,2197.967224796984
FDJ27,OUT046,1600.8343785227423
FDC45,OUT046,2714.4311154971906
FDY40,OUT035,853.5961427851529
NCM41,OUT035,1585.0900301246986
NCK18,OUT019,327.85923254631854
FDP37,OUT049,2161.7431268351097
FDA27,OUT027,5744.28821805053
NCX30,OUT035,3901.053355513991
FDR09,OUT017,3986.990824536367
FDG08,OUT027,4586.743595453188
NCU30,OUT013,2588.650973724384
FDB16,OUT017,1651.3692943634226
FDM16,OUT017,1482.2928955542022
FDC48,OUT013,1281.0158340960093
NCF18,OUT046,3130.3372774118184
FDU46,OUT018,1127.676484758558
FDH41,OUT018,3154.4826055058265
NCN42,OUT010,412.86257970954216
FDU49,OUT046,1357.3185344443582
FDB20,OUT027,2275.6748674248433
FDG50,OUT019,430.0781694055039
FDW20,OUT045,1824.15769150969
NCO55,OUT049,1797.8016418130949
FDX48,OUT046,2481.3089943000778
FDU48,OUT046,2098.6042410400264
FDR48,OUT019,416.47831182908857
FDK27,OUT013,2006.277495028434
FDT35,OUT013,2609.654014761087
FDN12,OUT049,1685.3393993104723
NCE31,OUT019,0.0
FDL21,OUT017,722.4398168515175
FDV56,OUT017,1814.4811970978574
FDR16,OUT017,4199.501154202194
NCP41,OUT049,1661.5956972750544
FDJ27,OUT013,1600.8343785227423
FDA07,OUT017,2073.470827462842
FDK55,OUT049,1569.0670057793334
FDM33,OUT049,3761.482039874219
FDY46,OUT046,3116.879838294101
FDD36,OUT046,1890.5012627466376
FDB12,OUT027,2660.596661045218
FDF28,OUT019,172.3783313966824
NCE07,OUT019,253.96298392504625
FDW50,OUT027,4049.6332739947716
NCW18,OUT017,3936.164469248848
NCJ17,OUT019,421.51286578201297
DRZ24,OUT010,343.1748466165451
FDS07,OUT035,1962.874638233901
NCW05,OUT010,344.70947160774705
FDZ22,OUT018,1024.7939038490365
FDK02,OUT046,1911.1478808024797
FDZ45,OUT027,5391.151512341002
FDL25,OUT046,1489.5774660149748
FDS08,OUT045,2643.519935219382
NCZ42,OUT027,6066.966351182422
FDX57,OUT035,1619.3206397469426
FDF21,OUT046,3140.7643466033737
FDJ56,OUT018,1405.2212223881513
FDX10,OUT013,600.8090250497756
DRG48,OUT035,2554.4751134540284
DRN37,OUT046,2762.9558719075403
NCY41,OUT018,402.51437473206477
FDN28,OUT045,1521.9646891716802
FDE34,OUT045,3078.9447187328187
FDR10,OUT045,2533.749872981314
FDC32,OUT017,1492.260968748508
DRG13,OUT046,2638.209722064285
FDP59,OUT049,1436.8723247649411
NCT53,OUT010,279.0491298221648
FDL57,OUT027,6111.1569202613255
FDN32,OUT010,499.32644919069253
FDK09,OUT018,3457.3038909744655
FDA52,OUT010,519.6885672066851
FDC57,OUT049,3130.4786472638757
FDI09,OUT035,3889.6536028629753
NCB07,OUT046,2970.7866056539715
FDP26,OUT035,1724.8394010164513
FDP40,OUT027,2785.7962104568846
FDL15,OUT013,2464.18642482289
FDV07,OUT046,1724.9578195450335
FDS03,OUT017,1078.1263010778955
FDE50,OUT049,3140.115957274587
FDQ15,OUT017,1280.8272553004895
FDQ33,OUT010,450.6028964302381
FDT22,OUT013,873.0643181469925
DRO35,OUT035,1991.632919764828
FDJ41,OUT049,4127.907590867143
FDQ27,OUT035,1745.3237335445676
FDC26,OUT017,1894.8989964283032
NCF43,OUT027,3420.7926713347492
NCR50,OUT035,2533.7402867370283
FDE39,OUT018,1799.373997734845
FDN49,OUT027,1212.9098929165739
DRG11,OUT035,1760.8007641492711
NCA18,OUT049,1939.6476149976672
FDM36,OUT018,2600.9178855741147
FDW32,OUT017,1350.4090630141848
NCQ18,OUT010,472.49651262792406
FDX14,OUT027,2212.1014053822278
FDD46,OUT017,2457.3806952732316
FDI34,OUT019,802.9715949038255
NCJ17,OUT035,1597.4924876983841
FDB52,OUT035,4108.937880658584
FDV55,OUT018,2355.646691854251
FDC57,OUT046,3149.809051650011
FDB29,OUT046,1860.0093593195775
NCO43,OUT035,1713.687593078539
FDG44,OUT045,815.949640380011
FDJ34,OUT045,2063.349302579688
FDH40,OUT049,1284.6166730460398
NCD07,OUT027,2659.5542773134994
FDB41,OUT017,773.2095850089896
FDH47,OUT018,1290.9732396726324
DRK37,OUT035,3287.505717187389
FDM25,OUT019,396.83083373469503
NCX06,OUT045,2982.623064702458
NCS05,OUT017,2120.2647267341003
FDS39,OUT045,2181.1448122985958
FDC47,OUT027,5727.189133254096
FDG20,OUT013,2907.316408540063
DRL23,OUT017,1657.4388603757495
FDY33,OUT013,2651.0125655134766
NCH18,OUT045,3835.602537329165
FDX47,OUT035,2561.1644820364304
NCB06,OUT045,2465.5184359820464
FDP36,OUT049,858.3311046929068
FDW44,OUT018,2603.621526670374
NCU41,OUT018,2816.895495650001
NCS17,OUT046,1811.0502006111142
FDD46,OUT035,2539.4911869308094
FDE45,OUT017,2969.766027114158
FDI09,OUT017,3844.754089686697
NCJ54,OUT010,739.6447496560734
NCA29,OUT018,2581.432763316331
NCN41,OUT027,3224.481413170946
FDY34,OUT035,2918.310678288347
NCG55,OUT035,2118.938076359635
DRM49,OUT046,701.916687593577
NCB42,OUT049,1905.926585941099
FDE58,OUT045,1786.599468608689
DRJ25,OUT013,814.2811124937618
FDS47,OUT010,325.1964703996686
FDY21,OUT049,3171.1797756080296
NCI54,OUT013,1858.8036529487108
FDO24,OUT017,2623.101404029288
FDY43,OUT035,2729.1194976962943
FDF35,OUT018,1473.4447561010884
NCP29,OUT019,86.14814933809039
FDN28,OUT027,2554.721333085676
FDJ50,OUT018,599.801201811795
FDQ14,OUT027,3764.459977104266
FDC37,OUT035,1849.2357222353328
FDN08,OUT046,1788.9160108236856
FDD04,OUT035,2250.6419887676434
FDW34,OUT018,3555.954786526197
FDP04,OUT017,1060.219260467046
NCG07,OUT017,3125.9889909717112
NCN14,OUT018,2834.602321294482
FDJ16,OUT045,1005.7117210628105
NCM42,OUT045,1615.5044457134954
NCF19,OUT046,831.1961111115999
FDY21,OUT018,2884.014165694327
FDY19,OUT035,1921.2981910069777
FDV09,OUT045,2346.0185325915104
FDA28,OUT013,2001.892712018991
FDC38,OUT018,1881.8331944111883
FDL28,OUT045,3655.61240450871
NCH43,OUT049,3044.4941936427626
NCN53,OUT045,669.3484280115971
NCW05,OUT017,1640.4514102626385
NCO30,OUT018,2829.947215093779
FDT04,OUT019,0.0
FDB27,OUT018,2577.3662839104004
NCK07,OUT013,2584.663988225683
NCA53,OUT013,817.7991363201978
FDB33,OUT018,2409.8324357463507
FDU37,OUT017,1426.3581216333855
FDR13,OUT035,1986.4259510602035
FDE45,OUT049,2942.644058315755
FDV37,OUT017,3230.1321791670866
FDX44,OUT019,415.09424288228485
NCL06,OUT017,3907.3481044437945
FDJ28,OUT045,2963.7704516976223
FDX55,OUT049,3745.292449271592
NCK17,OUT018,505.9813680330991
FDH52,OUT035,1032.3014359223532
FDN13,OUT027,2604.8384976248685
FDK44,OUT018,2620.968411603757
FDU16,OUT046,1372.9258563911612
FDZ07,OUT017,957.259143783862
NCN06,OUT027,3972.8315115985965
FDH02,OUT010,430.70343577823985
NCW18,OUT045,3896.683173472172
FDH57,OUT013,2133.069031019198
FDV35,OUT045,2418.4450665578324
NCU29,OUT013,2464.3229147974
NCP02,OUT046,955.8216661383672
FDN44,OUT013,2632.5154114348798
FDX03,OUT018,409.20374331446686
FDR11,OUT010,313.9639690036875
FDA36,OUT046,3125.0562267425444
FDP58,OUT027,5458.358880879205
FDH31,OUT045,1512.9231130731432
FDH34,OUT035,3394.397139599219
FDS13,OUT035,3967.3441193837925
FDT01,OUT018,3246.915669832475
FDY09,OUT049,2834.644946856939
FDV33,OUT027,6034.690280982371
NCW29,OUT010,269.23842304842935
NCN17,OUT045,1718.4097698540675
FDX01,OUT046,1805.8615108806503
FDL03,OUT049,3174.2226213642984
DRL59,OUT049,914.702004406268
DRM11,OUT027,6050.309003241103
FDA43,OUT049,3064.0301341608033
FDZ56,OUT010,583.9633325725291
FDI44,OUT018,1029.4243120703018
FDB50,OUT013,1256.9745697952246
FDU15,OUT019,0.0
NCJ19,OUT019,122.23618572276932
FDD48,OUT013,1870.9771145031018
NCW42,OUT035,3751.786398116513
FDL24,OUT017,2908.191362776981
NCB30,OUT013,3043.8540456282876
FDK25,OUT013,2703.5440562007584
FDW28,OUT049,3004.925160583795
FDD47,OUT017,2865.7013519376055
FDK16,OUT019,514.9555631547414
FDW37,OUT046,1543.3981850050836
FDA48,OUT035,3778.302436362401
FDA14,OUT017,2510.2985994317005
FDV15,OUT013,1636.1374276014546
FDN22,OUT049,4030.127794695514
NCD55,OUT045,739.7756736720302
FDY43,OUT013,2654.4666938113064
NCU05,OUT017,1313.8692791132905
FDF10,OUT035,2433.566588056606
FDR39,OUT018,2968.82657746756
FDG40,OUT013,702.4641470448163
FDZ28,OUT019,172.3783313966824
FDE02,OUT045,1464.5869098074445
FDU60,OUT049,2716.9478753140456
FDM21,OUT013,4075.504018651832
FDV52,OUT019,415.88049579402474
NCW06,OUT013,3027.9753765955397
FDX36,OUT035,3907.960908311047
FDT35,OUT027,4338.2988420508445
NCL19,OUT010,406.0494024676746
NCD31,OUT046,2507.8632237483966
FDE53,OUT019,353.0631020897936
FDW58,OUT019,376.28897682110653
DRF48,OUT046,3149.028113837605
FDW57,OUT035,2982.0814357984955
DRH13,OUT017,1698.7901873399808
FDT33,OUT013,2713.426662892973
DRK47,OUT027,5693.0824691643875
FDY22,OUT010,365.6090561610498
FDC35,OUT019,527.9740564669537
FDO03,OUT013,3869.250967963313
FDF24,OUT045,1228.1839751843665
FDF56,OUT018,2827.3884376561814
FDD28,OUT013,763.14958702479
FDG53,OUT027,3414.143781281172
FDO27,OUT019,354.2635832817035
NCF54,OUT018,2683.2530159701078
FDC20,OUT027,1703.3920083198373
FDU10,OUT046,599.0507101173802
DRA24,OUT018,2370.960696981029
FDA02,OUT010,415.8348078297548
FDG10,OUT017,884.8941308435775
FDW39,OUT010,656.3356857709579
FDP04,OUT019,102.88940135737921
NCM55,OUT013,3326.1018424380118
FDG47,OUT045,4035.7403334563605
NCU41,OUT017,3133.64064782173
NCK31,OUT017,872.472157113227
FDZ46,OUT045,1615.769771375134
FDU13,OUT027,3733.678582053773
NCF19,OUT045,744.4602852550422
NCJ43,OUT013,2367.4486556052852
NCJ05,OUT045,2403.9764353507708
FDS04,OUT027,3392.858520441943
FDX28,OUT010,286.89228566817354
FDB41,OUT027,1356.4111693703264
FDG53,OUT046,2117.847456261946
FDL15,OUT010,398.8589011180412
FDQ08,OUT049,927.0484790177773
DRN36,OUT013,1524.6111998841538
FDI46,OUT013,4014.214060087257
FDG16,OUT027,5729.132499223755
FDV32,OUT013,1018.1818029080268
FDF44,OUT010,295.9658393747039
FDK04,OUT018,652.6232862877232
NCA41,OUT013,3146.8929457633712
FDD51,OUT017,689.3304226783976
NCZ53,OUT045,3067.2162475306104
FDP01,OUT027,3735.6298217231756
FDY25,OUT049,3005.6010453613403
FDB17,OUT018,2766.1091149871263
NCV54,OUT018,1659.9079775100518
FDJ32,OUT017,1066.564427324911
FDA37,OUT049,2149.674297991912
FDG35,OUT035,2739.4056939521893
NCM05,OUT018,3837.3988633717436
FDG45,OUT046,3578.3285372625937
FDH28,OUT013,559.7222426492406
NCE18,OUT049,4209.955460019965
FDH38,OUT045,1837.0230676522965
FDR56,OUT013,3401.487501384142
FDH17,OUT027,2619.929772806636
FDD39,OUT049,3650.6324132582813
FDB41,OUT049,780.4919368188092
NCR53,OUT046,3688.4003802925554
FDX46,OUT017,950.9084926170434
FDV28,OUT049,629.1953870186087
FDA08,OUT018,2307.9985007934706
FDH45,OUT017,707.4558903282983
NCS38,OUT010,432.0158753124624
FDD40,OUT010,494.749031712065
DRM59,OUT035,2506.3146410503455
NCJ43,OUT018,2109.893036325726
NCN29,OUT013,815.6967163399592
NCC19,OUT045,3067.481573192249
FDR56,OUT035,3467.921379383802
FDZ43,OUT049,3395.948073704205
FDJ32,OUT010,88.0403973275188
DRH03,OUT017,1546.0177656489125
NCZ54,OUT035,2838.9798159231696
FDE26,OUT017,2457.3806952732316
FDS03,OUT045,998.8481629939273
DRZ24,OUT019,349.23894882621124
FDO48,OUT027,5461.457654760749
FDW39,OUT049,2954.7488715512645
NCK05,OUT049,1060.5645323970873
NCK30,OUT017,4016.037133252644
FDT27,OUT018,3292.6154860074867
FDS08,OUT019,444.1245866972319
NCJ19,OUT049,940.4273389927135
FDC58,OUT045,657.1819994834568
DRE37,OUT013,3203.1115233603405
FDW02,OUT035,2206.609180674672
FDJ02,OUT010,427.81746645047167
FDX09,OUT045,2947.682541654906
FDT31,OUT010,347.0550231928198
FDI24,OUT049,2910.9378879619157
FDY09,OUT045,2780.7852242773706
FDV28,OUT045,514.6602506591587
DRM47,OUT049,3130.5410927562643
FDT52,OUT019,711.1528059136024
FDI48,OUT018,587.7327728828241
FDY55,OUT017,4781.750965496295
FDU48,OUT013,2098.6042410400264
FDN25,OUT045,897.1300529065643
FDP20,OUT049,2073.722853219182
FDJ15,OUT013,3116.8553971059255
FDD04,OUT018,1856.3760219965948
FDY58,OUT045,3768.492900942618
FDR37,OUT018,2912.0226336800424
FDF44,OUT013,2076.3896293840817
FDD32,OUT045,1228.1839751843665
FDR57,OUT017,2572.9754552641293
DRG39,OUT027,1809.7432130665327
FDX15,OUT017,2646.7593996708447
DRN37,OUT045,2639.2946019189903
FDW40,OUT027,3466.3532627797895
FDB32,OUT049,1495.3721786581818
FDM40,OUT018,1876.8793663818503
FDE39,OUT027,3287.5290650742118
DRH49,OUT017,1288.141565309588
FDT46,OUT049,809.3611707500461
NCF06,OUT035,3642.7918096460758
FDP07,OUT017,3109.3502080528483
FDC04,OUT013,3822.355127928579
FDZ32,OUT017,1743.4017947791062
FDD50,OUT045,2659.4667307613945
FDU56,OUT017,3267.181959753756
FDV34,OUT017,1245.5941090699503
NCY41,OUT013,699.2926464264061
NCK18,OUT046,2661.3037116447454
DRH25,OUT049,891.1673333571392
FDT57,OUT046,3910.7812278732363
FDV56,OUT018,1525.1606131761068
FDV12,OUT045,1453.9054872420666
FDN52,OUT017,1390.2007162522802
FDX38,OUT035,874.0228893162873
FDE47,OUT018,1818.7078557532232
NCO07,OUT013,3355.624646711104
FDV09,OUT027,3716.409026718943
FDZ23,OUT019,498.3647638316115
DRH51,OUT018,1110.8788065316985
NCY54,OUT045,2899.8516275121024
DRG49,OUT013,3898.9035420045207
NCC19,OUT049,3169.8743047760186
NCV53,OUT045,3830.71120890543
FDZ47,OUT019,415.1241337693165
NCO26,OUT018,1605.5784125065527
NCP02,OUT045,929.2715711226755
NCW30,OUT018,3749.697228799408
NCN55,OUT046,4128.883435984876
FDB20,OUT010,215.1385589151568
DRL11,OUT013,2451.00507278786
DRD60,OUT045,3136.642851996223
FDW14,OUT010,370.9473717088063
FDL27,OUT010,61.42914752280885
FDU09,OUT018,617.9617950911547
DRH36,OUT027,2179.5367063203485
FDP34,OUT027,4056.586976196576
FDE04,OUT017,2927.50002227805
FDZ57,OUT027,3416.5149782126737
FDF02,OUT010,361.3050502978875
FDG28,OUT045,3706.9382736555385
NCI31,OUT046,717.6401135725866
FDT43,OUT013,839.0700510631311
FDU20,OUT046,2076.197565268667
FDD53,OUT013,702.4641470448163
FDW15,OUT045,2391.83627591305
NCT53,OUT045,2571.662575495517
NCG55,OUT027,3180.5213168525493
FDD48,OUT035,1948.9551874273084
FDG47,OUT049,4077.44460657365
FDI21,OUT017,1104.405374373332
FDT27,OUT017,3515.8042154113214
DRO35,OUT013,1913.6548468406215
FDD33,OUT017,3945.663698182664
FDC04,OUT035,3905.939494905647
FDY34,OUT013,2834.726311311279
DRJ49,OUT049,2096.1796529658454
FDE05,OUT049,2466.2612866764816
FDU31,OUT017,3450.2081749290687
NCN19,OUT027,5219.136996182586
FDK56,OUT027,5318.43501111477
FDK58,OUT017,1688.694110238047
NCJ42,OUT035,1682.2507691303451
FDZ34,OUT027,5629.651262854924
FDA52,OUT018,2628.6545980257233
NCR29,OUT013,893.7135664882201
FDT48,OUT035,3400.2832704262123
DRJ51,OUT019,724.121144421389
NCS54,OUT046,3034.1300582114022
